"carapace.width","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
110,0.897382344573247,0.811170202846687,0.959207810267468,0.952804128068588,0.918741878783999,0.803134237965411,0.552600444904207,0.876460017402815,0.883886456910835,0.876023338333702,0.87929464635705,0.994821468554972,0.859207220529555,0.982930363764415,0.926879883229875,0.922789203138145,0.869873332113029,0.8823621896748,0.868216971052878,0.834732957787542,0.87835647031662,0.928438370247241,0.945646598499732,0.886952303740911,0.909758174979222,0.91162045024327,0.95287066793063,0.968329857529717,0.967448102158527,0.959912947389753,0.945765182845706
111,0.925309606244216,0.846293052251415,0.973310081657546,0.966761112176458,0.941433155259858,0.836177378735732,0.606409803582401,0.910644193524378,0.927005299741346,0.902084241915381,0.904687001875863,0.998605697739198,0.881770979830573,0.995160287966103,0.959154267815943,0.951757250987566,0.896366592908901,0.91786347606792,0.91958703348528,0.870666061396055,0.908295301146867,0.948803634260876,0.962682611524077,0.915710900842849,0.936825228400379,0.93392793604346,0.965209849742321,0.980434472771404,0.978155973100711,0.971253555522211,0.960111248568817
112,0.947434343165909,0.876465971021695,0.982829979527542,0.977010920153097,0.958495416444904,0.865016131124542,0.662935470123131,0.937812651133824,0.958764890550129,0.924201575736837,0.9264959220832,0.999667085711177,0.901700104677075,0.998985098993162,0.979277765414696,0.971405872633276,0.918249603728861,0.944621896978942,0.952171790933483,0.901074294791313,0.932587071769735,0.964394954623617,0.975310904278944,0.938568022764025,0.956578486432489,0.95130221615157,0.974436456020559,0.988517986622446,0.985657674626434,0.979731796098038,0.970962960710212
113,0.964193351918511,0.901832743611614,0.989100654607794,0.984372304302126,0.971015603389179,0.889791797759572,0.720066379742075,0.958373376838887,0.979382489256305,0.942479746935271,0.944679103366194,0.999927444334635,0.919057196401007,0.999848714377513,0.990423220620098,0.983872345560738,0.936036892503622,0.963873207803848,0.971987671286724,0.925995381209704,0.951644274217564,0.975923504037145,0.98427640708387,0.956176350035998,0.970584404493052,0.96456172694728,0.981281032524676,0.99361239364981,0.990767926253604,0.985939732428902,0.979046784479555
114,0.976353458615976,0.922756905698259,0.993152912012796,0.98955126193704,0.980014249497698,0.910774896618503,0.775279048444709,0.973205944948573,0.99102400020729,0.957200239008157,0.959390674237177,0.999985209392335,0.933972528190605,0.999984594730671,0.995947483087119,0.991315160815954,0.950299544590933,0.977150529091153,0.983741519188533,0.945809267317275,0.966126469989511,0.984166925719843,0.990371629973852,0.969358126559888,0.980294887026872,0.974502919692011,0.986328392254285,0.996638495419952,0.994163080876261,0.990397630677632,0.984991937871301
115,0.984828234752677,0.939734580697156,0.995733229827431,0.993125174701874,0.986369346200326,0.928319084782426,0.826046344587324,0.983419084396375,0.996661400349517,0.968764037690415,0.97093976972741,0.999997124769228,0.946626599033535,0.999998964303521,0.998419746433537,0.995520140539824,0.961606069752812,0.985963836498388,0.990612956058407,0.961121873913483,0.976807744170392,0.989873325993257,0.994338377137935,0.978971808084626,0.986912689989863,0.981841752546589,0.990033957888868,0.998330186113481,0.996369013395196,0.993540594370626,0.989317594797246
116,0.990519892242927,0.953318042162616,0.997357749524246,0.995546856639397,0.990791342443743,0.942820223411172,0.870319231831869,0.990139051488183,0.998962952681447,0.977633349563856,0.979736906332788,0.999999459211286,0.957232555914005,0.999999955088226,0.999428057159069,0.99777961779251,0.970484334263618,0.991613419713895,0.994596644841342,0.972647734719404,0.984467732503007,0.993700847028938,0.996807967001205,0.985818644514232,0.9913645386516,0.987186616859934,0.992745492229963,0.999218703132773,0.997774062926486,0.995718202978355,0.992436853360111
117,0.994216419602401,0.964058107230526,0.998371654375537,0.997159384392887,0.993829716279867,0.954683659595117,0.906900779108122,0.994367477668216,0.999738190242662,0.984281519116345,0.98623916769902,0.999999900554108,0.966020132101948,0.999999998755286,0.999806372707821,0.998939426228474,0.977401204148547,0.995120308312621,0.996895126932531,0.98111347201655,0.989817937222937,0.996189894439465,0.998277332694511,0.990590549521536,0.994330159361524,0.991033209684964,0.994724824561993,0.999656357055365,0.998653268454198,0.997202039168815,0.994669389477524
118,0.996546287165634,0.972466618859079,0.999000244789905,0.998215163574537,0.99589507560007,0.964300545477612,0.935569997984465,0.996912686319685,0.999947955739119,0.989155824160848,0.990902874470152,0.99999998198946,0.973222146880396,0.999999999977813,0.999938191337129,0.99951038752837,0.982755154386277,0.997232645277486,0.998217654516626,0.987191456143619,0.993462674157232,0.997759715712288,0.999111740252189,0.993851143046019,0.996291248048936,0.993772480200352,0.996167081668857,0.999858168063538,0.999194791813009,0.998197063131675,0.996257278728713
119,0.997976295650656,0.978996171030098,0.999387955537345,0.998895160699579,0.997286132877689,0.972032505829244,0.956938451559508,0.998377949094716,0.999992140970067,0.992654041735859,0.99414867319376,0.999999996771295,0.979064039407,0.99999999999974,0.999981247479137,0.999780929287679,0.98687729080049,0.998469229432792,0.998977431690286,0.991463032149835,0.995887183548051,0.998720009328276,0.9995632603752,0.996038888118487,0.997580920641728,0.995704898559965,0.997216606070825,0.99994514779058,0.999523652052795,0.998854042736077,0.997380721732461
120,0.998833763205612,0.984032626597377,0.999626149352325,0.999326135950478,0.998215608924923,0.978203182689477,0.972142565540925,0.999184213409884,0.999999133578336,0.995113121745071,0.996340307298797,0.99999999942513,0.98375645237222,0.999999999999998,0.999994551214867,0.999904734833358,0.99003714060543,0.999173626617617,0.999413523018865,0.994405230502181,0.997463536390585,0.999289704437475,0.999795662202103,0.997482296698485,0.998425529714944,0.997056598973434,0.997979598288265,0.999980142332793,0.999720865135074,0.999281344985891,0.998172037307599
121,0.999337570307907,0.987896009586367,0.99977204028028,0.999594990501687,0.998832391998106,0.983094952745426,0.982513115051871,0.999607832970583,0.999999933199081,0.996807077985607,0.9977756385285,0.999999999898107,0.987490571873645,1,0.999998473104515,0.999959629036788,0.992450628458832,0.999564413687543,0.999663698813452,0.996393297171028,0.998466032439206,0.99961738137497,0.999909218966622,0.998419846039747,0.998976932390381,0.997994834540154,0.998533888624662,0.999993274188993,0.999837811457911,0.999555219869723,0.998727318719842
122,0.999628413890673,0.990846172340395,0.99986118637657,0.999760105895691,0.9992392212478,0.98694921981993,0.989322559408704,0.999820090232774,0.999999996558635,0.997950999187519,0.998687035967369,0.999999999981994,0.990435761263841,1,0.999999584758737,0.99998328468396,0.994288583918557,0.999775718092907,0.999807176790468,0.997712152400967,0.999090019638303,0.999800042361178,0.999961785154714,0.999020010343753,0.999336060684737,0.99864150359606,0.998936352129949,0.99999786875109,0.999906471108751,0.999728262989694,0.999115726585413
123,0.999793787903013,0.993090659247487,0.999915559466607,0.999859952571971,0.999506155117995,0.989968955932461,0.9936435342548,0.999921366926776,0.999999999887004,0.99870847972513,0.999247864608333,0.999999999996825,0.992738969894164,1,0.999999889812988,0.999993221375752,0.995684828590988,0.999887145608148,0.999889448774176,0.998571621673786,0.99947034099717,0.999898679674461,0.999984789702845,0.999399002108555,0.999569538551272,0.99908433300872,0.999228463363951,0.999999367858497,0.999946425621557,0.999836078620436,0.999386671032506
124,0.999886606728527,0.994793106633583,0.999948676513451,0.999919411646984,0.999680490901404,0.992322480876056,0.996302584620188,0.999967312165257,0.999999999997745,0.99920041764782,0.999582126751699,0.999999999999441,0.994525417295451,1,0.999999971338114,0.99999730129285,0.996743371520403,0.999944482683299,0.999936619954647,0.999122092120692,0.99969742977874,0.999950251369292,0.999994287710146,0.999635294798597,0.999721119040294,0.999385764299813,0.999440420019406,0.999999824319112,0.999969493973276,0.999902341142249,0.999575236646784
125,0.999938129975443,0.99608122156407,0.999968825012693,0.999954285520265,0.999793888066833,0.994147764890108,0.997894357767737,0.999987097958744,0.999999999999974,0.999513795341565,0.999774982337936,0.999999999999902,0.995900116946114,1,0.999999992663288,0.999998942964114,0.997544543206541,0.999973287783174,0.999963664363122,0.999468724433583,0.999830316210523,0.999976344459701,0.999997979869587,0.99978086831603,0.999819425675807,0.999589809231563,0.999594184339238,0.999999954184389,0.999982720542478,0.999942524233934,0.999706209166831
126,0.999966463545736,0.99705386635419,0.999981072972177,0.999974433813249,0.999867383554063,0.99555678214943,0.998823799189461,0.999995172865787,1,0.999709626399107,0.999882632942441,0.999999999999983,0.996949886262028,1,0.999999998146019,0.999999591870308,0.998150072508669,0.999987423636643,0.999979169102022,0.999683391704756,0.999906553473776,0.999989113252994,0.999999328546078,0.999869554495088,0.999883130261871,0.999727218832231,0.999705715901369,0.999999988766375,0.999990257758089,0.999966575458332,0.999797023905156
127,0.999981921994905,0.997787080560468,0.999988513386971,0.999985901940256,0.999914867369332,0.996639627806137,0.999354433633854,0.99999829093076,1,0.999829680068644,0.999940736140954,0.999999999999997,0.997745573876074,1,0.99999999953629,0.999999844383193,0.998607199917277,0.999994203529705,0.999988057910214,0.999814169380519,0.999949449368836,0.999995153472563,0.999999790616646,0.999923021264881,0.999924386328601,0.999819309227746,0.999786605243941,0.999999997404337,0.999994529685756,0.999980788243756,0.999859901430083
128,0.999990300073139,0.998339047660487,0.999993030977405,0.999992333642315,0.999945460100705,0.997468243448951,0.999651288295509,0.999999428298817,1,0.999901885136641,0.999971044422467,1,0.998344311819026,1,0.999999999884962,0.999999941310322,0.998951957651919,0.99999738336718,0.999993153777266,0.999892560655016,0.999973129761597,0.999997914100541,0.999999938844184,0.999954941398259,0.999951091537544,0.999880750012127,0.999845266189407,0.999999999433315,0.9999969394149,0.999989082936978,0.999903381128178
129,0.99999481556328,0.998754103091233,0.999995772819872,0.999995888360771,0.999965121780793,0.998099684977583,0.999814340283158,0.99999981959785,1,0.999944491437408,0.999986316725746,1,0.998791664287493,1,0.999999999971646,0.999999978075198,0.999211754014455,0.999998842537723,0.99999607517071,0.999938804609621,0.999985960609534,0.999999132520138,0.999999983294839,0.999973824925703,0.999968371488494,0.999921569972981,0.999887804528797,0.999999999882766,0.999998293029673,0.999993865196694,0.999933414608563
130,0.999997237960661,0.999065916744129,0.999997436395879,0.999997824787614,0.999977730705183,0.99857892355469,0.999902431149485,0.999999946379553,1,0.999969158084281,0.999993748041099,1,0.99912359515779,1,0.999999999993047,0.99999999187676,0.999407390700389,0.99999949803172,0.999997749961352,0.999965656656742,0.999992786993419,0.999999651571871,0.999999995738102,0.999984901650122,0.999979549479818,0.999948583469677,0.9999186500912,0.999999999976948,0.999999050607664,0.999996589854612,0.999954140730058
131,0.999998532462039,0.99929998911335,0.999998445503052,0.99999886468021,0.999985801219666,0.998941203770387,0.999949321714574,0.999999985009315,1,0.999983169943203,0.999997238775397,1,0.99936821413343,1,0.999999999998302,0.999999997011675,0.999554626044643,0.999999786461192,0.999998710091592,0.999981006889937,0.999996354609483,0.999999864901276,0.999999998985626,0.999991347926047,0.999986778639168,0.999966394632093,0.999941016211591,0.999999999995678,0.999999473239641,0.999998124375125,0.99996843228852
132,0.999999222002489,0.999475590677679,0.999999057500719,0.999999415293207,0.999990958111996,0.999214000827405,0.999973951492592,0.999999996063243,1,0.99999098000564,0.999998821367497,1,0.999547288208186,1,0.999999999999587,0.999999998907411,0.999665379430025,0.999999910846485,0.999999260518027,0.999989647556882,0.999998186958395,0.999999949454486,0.999999999774977,0.999995072037269,0.999991453150819,0.99997809799269,0.99995723349795,0.999999999999225,0.999999708351425,0.999998978954773,0.999978280070052
133,0.999999588317625,0.999607257620874,0.999999428606935,0.999999702806623,0.999994248333589,0.99941862594865,0.999986735674385,0.999999999030054,1,0.999995251852761,0.999999513795419,1,0.999677523093427,1,0.9999999999999,0.999999999602637,0.999748654953242,0.999999963449401,0.999999576067993,0.999994437766849,0.999999112249589,0.999999981759798,0.999999999953509,0.999997208950226,0.999994475369428,0.999985763357791,0.999968992163436,0.999999999999867,0.99999983882336,0.999999449704199,0.999985061728009
134,0.999999782489663,0.999705938695103,0.999999653614344,0.999999850891389,0.999996344805483,0.999571530250343,0.999993301481051,0.999999999776046,1,0.999997544909959,0.99999980616224,1,0.999771630430938,1,0.999999999999976,0.999999999856139,0.999811247155178,0.999999985277537,0.999999756967271,0.99999705365086,0.999999571862852,0.999999993653587,0.999999999991058,0.999998427443046,0.999996429122542,0.999990768888122,0.99997751790645,0.999999999999978,0.999999911071327,0.999999706284552,0.999989729479097
135,0.999999885225276,0.999779870540162,0.999999790027592,0.999999926139186,0.999997679086963,0.999685354698037,0.99999664205759,0.99999999995159,1,0.999998752985679,0.999999925304758,1,0.999839202770897,1,0.999999999999994,0.99999999994812,0.999858278606945,0.999999994170474,0.999999860673641,0.99999846106669,0.999999796540285,0.999999997871719,0.9999999999984,0.999999118223286,0.999997692048139,0.999994028364347,0.999983699526156,0.999999999999996,0.999999951003109,0.999999844702553,0.999992940806506
136,0.999999939499772,0.999835243287267,0.999999872723875,0.999999963870521,0.999998527407995,0.999769769239253,0.999998327603491,0.999999999990212,1,0.999999377729955,0.999999972172103,1,0.999887420904994,1,0.999999999999999,0.999999999981353,0.999893608399843,0.999999997729663,0.99999992012667,0.999999207260468,0.999999904681758,0.999999999312305,0.999999999999734,0.999999507747003,0.999998508363511,0.999996145293189,0.999988181499505,1,0.999999973037468,0.999999918635233,0.999995149284691
137,0.999999968136643,0.999876705188586,0.999999922853199,0.999999982544309,0.99999906627334,0.999832138907637,0.999999171846906,0.99999999999815,1,0.999999694901883,0.999999989973751,1,0.999921618360781,1,1,0.999999999993317,0.999920141907725,0.999999999129861,0.999999954210038,0.999999597196321,0.999999955956963,0.999999999785953,0.999999999999959,0.999999726316173,0.999999035977648,0.99999751680886,0.99999143113016,1,0.999999985178678,0.999999957745763,0.999996667579764
138,0.999999983230678,0.999907744283073,0.999999953239602,0.999999991668286,0.999999408295482,0.999878049299481,0.999999591975221,0.999999999999674,1,0.999999853002503,0.999999996505029,1,0.999945726561698,1,1,0.999999999997611,0.999940065286447,0.99999999967163,0.999999973749428,0.999999798075995,0.999999979918983,0.99999999993584,0.999999999999994,0.999999848405241,0.999999376980395,0.999998403356512,0.999993787248372,1,0.999999991860319,0.999999978243325,0.999997711082463
139,0.999999991179701,0.999930976496214,0.999999971658023,0.999999996070382,0.999999625227356,0.99991171872044,0.999999799859969,0.999999999999946,1,0.999999930392929,0.999999998820743,1,0.999962621981532,1,1,0.999999999999148,0.999955022747265,0.999999999877918,0.999999984951013,0.999999900116062,0.9999999909613,0.999999999981483,0.999999999999999,0.999999916318996,0.999999597367434,0.999998975199164,0.999995495527862,1,0.999999995533426,0.999999988889624,0.999998428087793
140,0.99999999536297,0.99994836276366,0.999999982821882,0.999999998168176,0.999999762734124,0.99993631968535,0.999999902210938,0.999999999999992,1,0.999999967600421,0.999999999614628,1,0.999974394029155,1,1,0.999999999999696,0.999966250411553,0.999999999955262,0.999999991372683,0.999999951235917,0.999999995981695,0.999999999994855,1,0.99999995395303,0.999999739798211,0.999999343316598,0.999996734095921,1,0.999999997550745,0.999999994371363,0.999998920645781
